ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	INFERRED_CLASS	TURCHINID
34657	Katingan	?	dust		kawuʔ	k a w u ʔ	K V W V H	k a w u 7	K A W Y H	1	233	dust:ka	384
54195	Lakalai	?	dust		magasapupusi	m a g a s a p u p u s i	M V K V S V P V P V S V	m a g a s a p u p u s i	M A K A S A P Y P Y S I	10	234	dust:ma	387
65458	Luangiua	?	dust		puŋaehu	p u ŋ ae h u	P V N V H V	p u N a h u	P Y N A H Y	1	233	dust:pu	389
59624	MalayBahasaIndonesia	?	dust		debu	d e b u	T V P V	d e b u	T E P Y	1	233	dust:de	378
50220	Maori	?	dust		pu|ehu	p u|e h u	P V H V	p u h u	P Y H Y	1	233	dust:pu	389
55447	Marquesan	?	dust		epo	e p o	V P V	e p o	E P U	7	237	dust:ep	381
21621	Minangkabau	?	dust		abu	a b u	V P V	a b u	A P Y	31	235	dust:ab	372
7516	NakanaiBilekiDialect	?	dust		pusi	p u s i	P V S V	p u s i	P Y S I	10	234	dust:pu	389
14898	Niue	?	dust		puefu	p ue f u	P V P V	p u f u	P Y B Y	1	233	dust:pu	389
54316	Ogan	?	dust		abu	a b u	V P V	a b u	A P Y	31	235	dust:ab	372
32041	Penrhyn	?	dust		puuehu	p uue h u	P V H V	p u h u	P Y H Y	1	233	dust:pu	389
41859	RapanuiEasterIsland	?	dust		pugaehu	p u g ae h u	P V K V H V	p u g a h u	P Y K A H Y	1	233	dust:pu	389
19708	Rarotongan	?	dust		pueu	p ueu	P V	p u	P Y	1	233	dust:pu	389
24100	Rennellese	?	dust		ɣebu	ɣ e b u	K V P V	x e b u	G E P Y	7	237	dust:xe	392
51783	Rurutuan	?	dust		ʔuʔaʔuʔa	ʔ u ʔ a ʔ u ʔ a	H V H V H V H V	7 u 7 a 7 u 7 a	H Y H A H Y H A	6	236	dust:7u	370
66486	Samoan	?	dust		p|efu	p| e f u	P V P V	p e f u	P E B Y	1	233	dust:pe	388
50128	Sikaiana	?	dust		lehu	l e h u	R V H V	l e h u	L E H Y	1	233	dust:le	386
53018	Surigaonon	?	dust		abug	a b u g	V P V K	a b u g	A P Y K	1	233	dust:ab	372
35157	Tagalog	?	dust		abo	a b o	V P V	a b o	A P U	1	233	dust:ab	372
42763	TagalogAnthonydelaPaz	?	dust		alikabok	a l i k a b o k	V R V K V P V K	a l i k a b o k	A L I K A P U K	1	233	dust:al	374
65541	TahitianModern	?	dust		huahuaa	h ua h uaa	H V H V	h u h u	H Y H Y	6	236	dust:hu	382
22751	Tikopia	?	dust		refu	r e f u	R V P V	r e f u	R E B Y	7	237	dust:re	391
56611	Tongan	?	dust		efu	e f u	V P V	e f u	E B Y	1	233	dust:ef	379
41908	Tuamotu	?	dust		puuehu	p uue h u	P V H V	p u h u	P Y H Y	1	233	dust:pu	389
18255	UveaEast	?	dust		efu	e f u	V P V	e f u	E B Y	1	233	dust:ef	379
43117	WesternBukidnonManobo	?	dust		eliyavuk	e l iya v u k	V R V W V K	e l i v u k	E L I B Y K	1	233	dust:el	380
48980	Yami	?	dust		ibek	i b e k	V P V K	i b e k	I P E K	1	233	dust:ib	383
16465	Anuta	?	ear		tariŋa	t a r i ŋ a	T V R V N V	t a r i N a	T A R I N A	1	239	ear:ta	402
34274	BanjareseMalay	?	ear		talinga	t a l i n g a	T V R V N K V	t a l i n g a	T A L I N K A	1	239	ear:ta	402
10198	Carolinian	?	ear		saling	s a l i n g	S V R V N K	s a l i n g	S A L I N K	1	239	ear:sa	400
20656	Cebuano	?	ear		dalunggan	d a l u n gg a n	T V R V N K V N	d a l u n g a n	T A L Y N K A N	11	241	ear:da	394
64791	Chuukese	?	ear		senig	s e n i g	S V N V K	s e n i g	S E N I K	1	239	ear:se	401
43566	ChuukeseAKATrukese	?	ear		seniŋa	s e n i ŋ a	S V N V N V	s e n i N a	S E N I N A	1	239	ear:se	401
4782	DayakNgaju	?	ear		pinding	p i n d i n g	P V N T V N K	p i n d i n g	P I N T I N K	10	240	ear:pi	398
52509	EastSumbaneseKamberaSoutherndialect	?	ear		kahilu	k a h i l u	K V H V R V	k a h i l u	K A H I L Y	4	245	ear:ka	396
29573	FutunaEast	?	ear		taliga	t a l i g a	T V R V K V	t a l i g a	T A L I K A	1	239	ear:ta	402
11068	Imorod	?	ear		talinga	t a l i n g a	T V R V N K V	t a l i n g a	T A L I N K A	1	239	ear:ta	402
12284	Indonesian	?	ear		teliŋa	t e l i ŋ a	T V R V N V	t e l i N a	T E L I N A	1	239	ear:te	403
12285	Indonesian	?	ear		kupiŋ	k u p i ŋ	K V P V N	k u p i N	K Y P I N	15	242	ear:ku	397
12104	Iraralay	?	ear		talinga	t a l i n g a	T V R V N K V	t a l i n g a	T A L I N K A	1	239	ear:ta	402
5073	Isamorong	?	ear		tadinya	t a d i n ya	T V T V N V	t a d i n i	T A T I N Y	1	239	ear:ta	402
50411	Itbayat	?	ear		talinya	t a l i n ya	T V R V N V	t a l i n i	T A L I N Y	1	239	ear:ta	402
50839	Ivasay	?	ear		tadinya	t a d i n ya	T V T V N V	t a d i n i	T A T I N Y	1	239	ear:ta	402
44740	Katingan	?	ear		pindiŋ	p i n d i ŋ	P V N T V N	p i n d i N	P I N T I N	10	240	ear:pi	398
20228	Lakalai	?	ear		gavusa	g a v u s a	K V W V S V	g a v u s a	K A B Y S A	7	246	ear:ga	395
46466	Luangiua	?	ear		kaliŋa	k a l i ŋ a	K V R V N V	k a l i N a	K A L I N A	1	239	ear:ka	396
46467	Luangiua	?	ear		kaliŋa	k a l i ŋ a	K V R V N V	k a l i N a	K A L I N A	24	244	ear:ka	396
4749	MalayBahasaIndonesia	?	ear		telinga	t e l i n g a	T V R V N K V	t e l i n g a	T E L I N K A	1	239	ear:te	403
6407	Maori	?	ear		taringa	t a r i n g a	T V R V N K V	t a r i n g a	T A R I N K A	1	239	ear:ta	402
35863	Marquesan	?	ear		pua/ika/	p ua i k a	P V V K V	p u i k a	P Y I K A	19	243	ear:pu	399
489	Minangkabau	?	ear		taliŋo	t a l i ŋ o	T V R V N V	t a l i N o	T A L I N U	1	239	ear:ta	402
26542	NakanaiBilekiDialect	?	ear		gavusa	g a v u s a	K V W V S V	g a v u s a	K A B Y S A	7	246	ear:ga	395
39366	Niue	?	ear		teliŋa	t e l i ŋ a	T V R V N V	t e l i N a	T E L I N A	1	239	ear:te	403
53947	Ogan	?	ear		cupiŋ	c u p i ŋ	K V P V N	T u p i N	C Y P I N	15	242	ear:Tu	393
5053	Penrhyn	?	ear		taringa	t a r i n g a	T V R V N K V	t a r i n g a	T A R I N K A	1	239	ear:ta	402
27975	RapanuiEasterIsland	?	ear		tariga	t a r i g a	T V R V K V	t a r i g a	T A R I K A	1	239	ear:ta	402
58981	Rarotongan	?	ear		taringa	t a r i n g a	T V R V N K V	t a r i n g a	T A R I N K A	1	239	ear:ta	402
7566	Rennellese	?	ear		taginga	t a g i n g a	T V K V N K V	t a g i n g a	T A K I N K A	1	239	ear:ta	402
27375	Rurutuan	?	ear		tariʔa	t a r i ʔ a	T V R V H V	t a r i 7 a	T A R I H A	1	239	ear:ta	402
39716	Samoan	?	ear		taliŋa	t a l i ŋ a	T V R V N V	t a l i N a	T A L I N A	1	239	ear:ta	402
23262	Sikaiana	?	ear		kau/talina/	k au t a l i n a	K V T V R V N V	k a t a l i n a	K A T A L I N A	1	239	ear:ka	396
16422	Surigaonon	?	ear		talinga	t a l i n g a	T V R V N K V	t a l i n g a	T A L I N K A	1	239	ear:ta	402
13807	Tagalog	?	ear		tainga	t ai n g a	T V N K V	t a n g a	T A N K A	1	239	ear:ta	402
44991	TagalogAnthonydelaPaz	?	ear		tainga	t ai n g a	T V N K V	t a n g a	T A N K A	1	239	ear:ta	402
36289	TahitianModern	?	ear		taria	t a r ia	T V R V	t a r i	T A R I	1	239	ear:ta	402
19953	Tikopia	?	ear		taringa	t a r i n g a	T V R V N K V	t a r i n g a	T A R I N K A	1	239	ear:ta	402
42629	Tongan	?	ear		teliŋa	t e l i ŋ a	T V R V N V	t e l i N a	T E L I N A	1	239	ear:te	403
44147	Tuamotu	?	ear		tariŋa	t a r i ŋ a	T V R V N V	t a r i N a	T A R I N A	1	239	ear:ta	402
33005	UveaEast	?	ear		taliga	t a l i g a	T V R V K V	t a l i g a	T A L I K A	1	239	ear:ta	402
45332	WesternBukidnonManobo	?	ear		teliŋa	t e l i ŋ a	T V R V N V	t e l i N a	T E L I N A	1	239	ear:te	403
52388	Woleai	?	ear		talinga	t a l i n g a	T V R V N K V	t a l i n g a	T A L I N K A	1	239	ear:ta	402
49201	Yami	?	ear		talinga	t a l i n g a	T V R V N K V	t a l i n g a	T A L I N K A	1	239	ear:ta	402
60455	Anuta	?	earth/soil		kerekere	k e r e k e r e	K V R V K V R V	k e r e k e r e	K E R E K E R E	10	248	earth/soil:ke	409
41962	BanjareseMalay	?	earth/soil		tanah	t a n a h	T V N V H	t a n a h	T A N A H	1	247	earth/soil:ta	417
48673	Carolinian	?	earth/soil		bweel	b w ee l	P W V R	b w e l	P W E L	13	250	earth/soil:bw	405
46386	Cebuano	?	earth/soil		yuta	yu t a	V T V	i t a	Y T A	25	253	earth/soil:it	408
15851	Chuukese	?	earth/soil		pwpwun	p w p w u n	P W P W V N	p w p w u n	P W P W Y N	13	250	earth/soil:pw	415
28329	ChuukeseAKATrukese	?	earth/soil		pwpwunu	p w p w u n u	P W P W V N V	p w p w u n u	P W P W Y N Y	13	250	earth/soil:pw	415
62399	DayakNgaju	?	earth/soil		petak	p e t a k	P V T V K	p e t a k	P E T A K	23	252	earth/soil:pe	414
53104	EastSumbaneseKamberaSoutherndialect	?	earth/soil		tana	t a n a	T V N V	t a n a	T A N A	1	247	earth/soil:ta	417
29318	EastSumbaneseUmbuRatuNggaidialect	?	earth/soil		tana	t a n a	T V N V	t a n a	T A N A	1	247	earth/soil:ta	417
12589	FutunaEast	?	earth/soil		kele/kele	k e l e k e l e	K V R V K V R V	k e l e k e l e	K E L E K E L E	10	248	earth/soil:ke	409
46038	Imorod	?	earth/soil		tana	t a n a	T V N V	t a n a	T A N A	1	247	earth/soil:ta	417
63212	Indonesian	?	earth/soil		tanah	t a n a h	T V N V H	t a n a h	T A N A H	1	247	earth/soil:ta	417
15994	Iraralay	?	earth/soil		tana	t a n a	T V N V	t a n a	T A N A	1	247	earth/soil:ta	417
62291	Isamorong	?	earth/soil		tana	t a n a	T V N V	t a n a	T A N A	1	247	earth/soil:ta	417
8869	Itbayat	?	earth/soil		tana	t a n a	T V N V	t a n a	T A N A	1	247	earth/soil:ta	417
31692	Itbayaten	?	earth/soil		ǥutaq	ǥ u t a q	K V T V K	x u t a q	K Y T A K	25	253	earth/soil:xu	418
31693	Itbayaten	?	earth/soil		tanaq	t a n a q	T V N V K	t a n a q	T A N A K	1	247	earth/soil:ta	417
6442	Ivasay	?	earth/soil		tana	t a n a	T V N V	t a n a	T A N A	1	247	earth/soil:ta	417
62242	Katingan	?	earth/soil		pɛtak	p ɛ t a k	P V T V K	p E t a k	P E T A K	23	252	earth/soil:pE	413
53120	Lakalai	?	earth/soil		magasa	m a g a s a	M V K V S V	m a g a s a	M A K A S A	17	251	earth/soil:ma	411
54115	Luangiua	?	earth/soil		ele	e l e	V R V	e l e	E L E	10	248	earth/soil:el	406
54257	MalayBahasaIndonesia	?	earth/soil		tanah	t a n a h	T V N V H	t a n a h	T A N A H	1	247	earth/soil:ta	417
37861	Maori	?	earth/soil		oneone	o n eo n e	V N V N V	o n e n e	U N E N E	35	254	earth/soil:on	412
37862	Maori	?	earth/soil		repo	r e p o	R V P V	r e p o	R E P U	11	249	earth/soil:re	416
37863	Maori	?	earth/soil		kere	k e r e	K V R V	k e r e	K E R E	10	248	earth/soil:ke	409
10219	Marquesan	?	earth/soil		epo	e p o	V P V	e p o	E P U	11	249	earth/soil:ep	407
56931	Minangkabau	?	earth/soil		tanah	t a n a h	T V N V H	t a n a h	T A N A H	1	247	earth/soil:ta	417
15473	NakanaiBilekiDialect	?	earth/soil		magasa	m a g a s a	M V K V S V	m a g a s a	M A K A S A	17	251	earth/soil:ma	411
65026	Niue	?	earth/soil		kele/kele	k e l e k e l e	K V R V K V R V	k e l e k e l e	K E L E K E L E	10	248	earth/soil:ke	409
23081	Ogan	?	earth/soil		tanah	t a n a h	T V N V H	t a n a h	T A N A H	1	247	earth/soil:ta	417
24826	Penrhyn	?	earth/soil		repo	r e p o	R V P V	r e p o	R E P U	11	249	earth/soil:re	416
24116	RapanuiEasterIsland	?	earth/soil		one	o n e	V N V	o n e	U N E	35	254	earth/soil:on	412
24117	RapanuiEasterIsland	?	earth/soil		repo	r e p o	R V P V	r e p o	R E P U	11	249	earth/soil:re	416
12894	Rarotongan	?	earth/soil		repo	r e p o	R V P V	r e p o	R E P U	11	249	earth/soil:re	416
12895	Rarotongan	?	earth/soil		kere/maroo	k e r e m a r oo	K V R V M V R V	k e r e m a r o	K E R E M A R U	10	248	earth/soil:ke	409
28988	Rennellese	?	earth/soil		kege	k e g e	K V K V	k e g e	K E K E	10	248	earth/soil:ke	409
44690	Rurutuan	?	earth/soil		repo	r e p o	R V P V	r e p o	R E P U	11	249	earth/soil:re	416
58889	Sikaiana	?	earth/soil		kele/kele	k e l e k e l e	K V R V K V R V	k e l e k e l e	K E L E K E L E	10	248	earth/soil:ke	409
9151	Surigaonon	?	earth/soil		yuta	yu t a	V T V	i t a	Y T A	25	253	earth/soil:it	408
22953	Tagalog	?	earth/soil		lupa	l u p a	R V P V	l u p a	L Y P A	25	253	earth/soil:lu	410
54028	TagalogAnthonydelaPaz	?	earth/soil		lupa	l u p a	R V P V	l u p a	L Y P A	25	253	earth/soil:lu	410
34348	TahitianModern	?	earth/soil		repo	r e p o	R V P V	r e p o	R E P U	11	249	earth/soil:re	416
16864	Tikopia	?	earth/soil		kere	k e r e	K V R V	k e r e	K E R E	10	248	earth/soil:ke	409
50428	Tongan	?	earth/soil		kelekele	k e l e k e l e	K V R V K V R V	k e l e k e l e	K E L E K E L E	10	248	earth/soil:ke	409
49494	Tuamotu	?	earth/soil		repo	r e p o	R V P V	r e p o	R E P U	11	249	earth/soil:re	416
49084	UveaEast	?	earth/soil		kele/kele	k e l e k e l e	K V R V K V R V	k e l e k e l e	K E L E K E L E	10	248	earth/soil:ke	409
39664	WesternBukidnonManobo	?	earth/soil		tanaq	t a n a q	T V N V K	t a n a q	T A N A K	1	247	earth/soil:ta	417
13809	Woleai	?	earth/soil		beolɪʊ	b eo l ɪʊ	P V R V	b e l i	P E L I	13	250	earth/soil:be	404
13810	Woleai	?	earth/soil		talo	t a l o	T V R V	t a l o	T A L U	1	247	earth/soil:ta	417
4206	Yami	?	earth/soil		tana	t a n a	T V N V	t a n a	T A N A	1	247	earth/soil:ta	417
38944	Anuta	?	egg		puai	p uai	P V	p u	P Y	5	260	egg:pu	431
33610	BanjareseMalay	?	egg		hintalu	h i n t a l u	H V N T V R V	h i n t a l u	H I N T A L Y	1	255	egg:hi	422
58240	Carolinian	?	egg		soghull	s o g h u ll	S V K H V R	s o g h u l	S U K H Y L	1	255	egg:so	434
16673	Cebuano	?	egg		itlog	i t l o g	V T R V K	i t l o g	I T L U K	24	258	egg:it	427
28552	Chuukese	?	egg		sokkun	s o kk u n	S V K V N	s o k u n	S U K Y N	1	255	egg:so	434
11125	ChuukeseAKATrukese	?	egg		sokunnu	s o k u nn u	S V K V N V	s o k u n u	S U K Y N Y	1	255	egg:so	434
21404	DayakNgaju	?	egg		tanteluh	t a n t e l u h	T V N T V R V H	t a n t e l u h	T A N T E L Y H	1	255	egg:ta	436
65372	EastSumbaneseUmbuRatuNggaidialect	?	egg		tilu	t i l u	T V R V	t i l u	T I L Y	1	255	egg:ti	438
35096	FutunaEast	?	egg		fua	f ua	P V	f u	B Y	5	260	egg:fu	420
32246	Imorod	?	egg		icyoy	i c yoy	V K V	i T i	I C Y	16	256	egg:iT	425
23250	Indonesian	?	egg		telor	t e l o r	T V R V R	t e l o r	T E L U R	1	255	egg:te	437
66916	Iraralay	?	egg		icoy	i c oy	V K V	i T o	I C U	16	256	egg:iT	425
60883	Isamorong	?	egg		occoy	o cc oy	V K V	o T o	U C U	16	256	egg:oT	429
57868	Itbayat	?	egg		ittiiyoy	i tt iiyoy	V T V	i t i	I T I	16	256	egg:it	427
21362	Itbayaten	?	egg		qittiiyuy	q i tt iiyuy	K V T V	q i t i	K I T I	16	256	egg:qi	432
57309	Ivasay	?	egg		ottioy	o tt ioy	V T V	o t i	U T I	16	256	egg:ot	430
5796	Katingan	?	egg		katɛʔ	k a t ɛ ʔ	K V T V H	k a t E 7	K A T E H	22	257	egg:ka	428
6597	Lakalai	?	egg		hatotolu	h a t o t o l u	H V T V T V R V	h a t o t o l u	H A T U T U L Y	1	255	egg:ha	421
62236	Luangiua	?	egg		hua	h ua	H V	h u	H Y	5	260	egg:hu	424
5269	MalayBahasaIndonesia	?	egg		telur	t e l u r	T V R V R	t e l u r	T E L Y R	1	255	egg:te	437
62931	Minangkabau	?	egg		talua	t a l ua	T V R V	t a l u	T A L Y	1	255	egg:ta	436
50392	NakanaiBilekiDialect	?	egg		hatotolu	h a t o t o l u	H V T V T V R V	h a t o t o l u	H A T U T U L Y	1	255	egg:ha	421
22513	Ogan	?	egg		təlux	t ə l u x	T V R V K	t I l u x	T E L Y G	1	255	egg:tI	435
27014	Penrhyn	?	egg		hua	h ua	H V	h u	H Y	5	260	egg:hu	424
16067	RapanuiEasterIsland	?	egg		toua	t oua	T V	t o	T U	7	262	egg:to	439
341	Rarotongan	?	egg		ua	ua	V	u	Y	5	260	egg:uH	440
16269	Rennellese	?	egg		hua	h ua	H V	h u	H Y	5	260	egg:hu	424
46754	Rurutuan	?	egg		ʔua	ʔ ua	H V	7 u	H Y	5	260	egg:7u	419
58828	Samoan	?	egg		fuamoa	f ua m oa	P V M V	f u m o	B Y M U	5	260	egg:fu	420
17538	Surigaonon	?	egg		itlog	i t l o g	V T R V K	i t l o g	I T L U K	24	258	egg:it	427
60209	Tagalog	?	egg		itlog	i t l o g	V T R V K	i t l o g	I T L U K	24	258	egg:it	427
34278	TagalogAnthonydelaPaz	?	egg		itlog	i t l o g	V T R V K	i t l o g	I T L U K	24	258	egg:it	427
24010	TahitianModern	?	egg		hooro	h oo r o	H V R V	h o r o	H U R U	6	261	egg:ho	423
9094	Tikopia	?	egg		fuei	f uei	P V	f u	B Y	5	260	egg:fu	420
8998	Tuamotu	?	egg		toouo	t oouo	T V	t o	T U	7	262	egg:to	439
20465	WesternBukidnonManobo	?	egg		impis	i m p i s	V M P V S	i m p i s	I M P I S	28	259	egg:im	426
56209	Woleai	?	egg		siugiunnɪʊ	s iu g iu nn ɪʊ	S V K V N V	s i g i n i	S I K I N I	1	255	egg:si	433
39975	Yami	?	egg		icioy	i c ioy	V K V	i T i	I C I	16	256	egg:iT	425
23390	Anuta	?	eight		varu	v a r u	W V R V	v a r u	B A R Y	3	264	eight:va	448
1495	BanjareseMalay	?	eight		dalapan	d a l a p a n	T V R V P V N	d a l a p a n	T A L A P A N	4	265	eight:da	443
55890	Cebuano	?	eight		walo	w a l o	W V R V	w a l o	W A L U	3	264	eight:wa	449
45810	ChuukeseAKATrukese	?	eight		waan	w aa n	W V N	w a n	W A N	3	264	eight:wa	449
897	DayakNgaju	?	eight		hanya	h a n ya	H V N V	h a n i	H A N Y	6	266	eight:ha	445
65699	FutunaEast	?	eight		valu	v a l u	W V R V	v a l u	B A L Y	3	264	eight:va	448
10259	Imorod	?	eight		awao	a w ao	V W V	a w a	A W A	3	264	eight:aw	441
58271	Indonesian	?	eight		delapan	d e l a p a n	T V R V P V N	d e l a p a n	T E L A P A N	4	265	eight:de	444
32720	Iraralay	?	eight		awawo	a w a w o	V W V W V	a w a w o	A W A W U	3	264	eight:aw	441
31670	Isamorong	?	eight		wawaho	w a w a h o	W V W V H V	w a w a h o	W A W A H U	3	264	eight:wa	449
3796	Itbayat	?	eight		waxo	w a x o	W V K V	w a x o	W A G U	3	264	eight:wa	449
20489	Itbayaten	?	eight		waǥuq	w a ǥ u q	W V K V K	w a x u q	W A K Y K	3	264	eight:wa	449
11730	Ivasay	?	eight		waho	w a h o	W V H V	w a h o	W A H U	3	264	eight:wa	449
21735	Luangiua	?	eight		valu	v a l u	W V R V	v a l u	B A L Y	3	264	eight:va	448
42359	MalayBahasaIndonesia	?	eight		delapan	d e l a p a n	T V R V P V N	d e l a p a n	T E L A P A N	4	265	eight:de	444
56217	Maori	?	eight		waru	w a r u	W V R V	w a r u	W A R Y	3	264	eight:wa	449
51011	Marquesan	?	eight		vau	v au	W V	v a	B A	3	264	eight:va	448
47386	Minangkabau	?	eight		salapan	s a l a p a n	S V R V P V N	s a l a p a n	S A L A P A N	4	265	eight:sa	447
36977	NakanaiBilekiDialect	?	eight		ivalu	i v a l u	V W V R V	i v a l u	I B A L Y	3	264	eight:iv	446
12428	Niue	?	eight		valu	v a l u	W V R V	v a l u	B A L Y	3	264	eight:va	448
23433	Penrhyn	?	eight		varu	v a r u	W V R V	v a r u	B A R Y	3	264	eight:va	448
22927	RapanuiEasterIsland	?	eight		vau	v au	W V	v a	B A	3	264	eight:va	448
16669	Rarotongan	?	eight		varu	v a r u	W V R V	v a r u	B A R Y	3	264	eight:va	448
62337	Rennellese	?	eight		baŋgu	b a ŋ g u	P V N K V	b a N g u	P A N K Y	10	263	eight:ba	442
53935	Rurutuan	?	eight		vaʔu	v a ʔ u	W V H V	v a 7 u	B A H Y	3	264	eight:va	448
36946	Samoan	?	eight		valu	v a l u	W V R V	v a l u	B A L Y	3	264	eight:va	448
36908	Sikaiana	?	eight		valu	v a l u	W V R V	v a l u	B A L Y	3	264	eight:va	448
12005	Surigaonon	?	eight		walo	w a l o	W V R V	w a l o	W A L U	3	264	eight:wa	449
40454	Tagalog	?	eight		walo	w a l o	W V R V	w a l o	W A L U	3	264	eight:wa	449
35508	TagalogAnthonydelaPaz	?	eight		walo	w a l o	W V R V	w a l o	W A L U	3	264	eight:wa	449
26255	TahitianModern	?	eight		vau	v au	W V	v a	B A	3	264	eight:va	448
7836	Tikopia	?	eight		varu	v a r u	W V R V	v a r u	B A R Y	3	264	eight:va	448
48782	Tongan	?	eight		valu	v a l u	W V R V	v a l u	B A L Y	3	264	eight:va	448
35571	Tuamotu	?	eight		varu	v a r u	W V R V	v a r u	B A R Y	3	264	eight:va	448
62388	UveaEast	?	eight		valu	v a l u	W V R V	v a l u	B A L Y	3	264	eight:va	448
13777	Anuta	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
50296	BanjareseMalay	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
59629	Carolinian	?	eye		maas	m aa s	M V S	m a s	M A S	1	267	eye:ma	453
20512	Cebuano	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
42881	Chuukese	?	eye		maas	m aa s	M V S	m a s	M A S	1	267	eye:ma	453
11888	ChuukeseAKATrukese	?	eye		mes	m e s	M V S	m e s	M E S	1	267	eye:me	454
28839	DayakNgaju	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
7044	EastSumbaneseKamberaSoutherndialect	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
38082	EastSumbaneseUmbuRatuNggaidialect	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
48354	FutunaEast	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
59699	Imorod	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
27273	Indonesian	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
3490	Iraralay	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
19895	Isamorong	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
3451	Itbayat	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
64156	Itbayaten	?	eye		mataq	m a t a q	M V T V K	m a t a q	M A T A K	1	267	eye:ma	453
51402	Ivasay	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
20655	Katingan	?	eye		matɛʔ	m a t ɛ ʔ	M V T V H	m a t E 7	M A T E H	1	267	eye:ma	453
39145	Lakalai	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
30072	Luangiua	?	eye		ale/maka/	a l e m a k a	V R V M V K V	a l e m a k a	A L E M A K A	5	269	eye:al	450
14866	MalayBahasaIndonesia	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
33520	Maori	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
57806	Marquesan	?	eye		korohi	k o r o h i	K V R V H V	k o r o h i	K U R U H I	4	268	eye:ko	452
47938	Minangkabau	?	eye		mato	m a t o	M V T V	m a t o	M A T U	1	267	eye:ma	453
51807	NakanaiBilekiDialect	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
15258	Niue	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
59042	Ogan	?	eye		matə	m a t ə	M V T V	m a t I	M A T E	1	267	eye:ma	453
22277	Penrhyn	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
51197	RapanuiEasterIsland	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
1214	Rarotongan	?	eye		kanoi	k a n oi	K V N V	k a n o	K A N U	4	268	eye:ka	451
1215	Rarotongan	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
14727	Rennellese	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
60155	Rurutuan	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
7408	Samoan	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
50379	Sikaiana	?	eye		kale/mata/	k a l e m a t a	K V R V M V T V	k a l e m a t a	K A L E M A T A	5	269	eye:ka	451
33036	Surigaonon	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
54827	Tagalog	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
36493	TagalogAnthonydelaPaz	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
59869	TahitianModern	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
38838	Tikopia	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
23721	Tongan	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
53694	Tuamotu	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
41460	UveaEast	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
1829	WesternBukidnonManobo	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
46404	Woleai	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
61815	Yami	?	eye		mata	m a t a	M V T V	m a t a	M A T A	1	267	eye:ma	453
4866	Anuta	?	far		mamao	m a m ao	M V M V	m a m a	M A M A	13	271	far:ma	461
25537	BanjareseMalay	?	far		juah	j ua h	J V H	y u h	J Y H	1	270	far:yu	467
32570	Carolinian	?	far		taaw	t aa w	T V W	t a w	T A W	1	270	far:ta	464
31286	Cebuano	?	far		layo	l ayo	R V	l a	L A	34	274	far:la	460
